Config,{"general": {"device": "cpu", "training_rounds": 100}, "dataset": "mnist", "model": "mnist_nn_brenden", "loss_function": "CrossEntropyLoss", "aggregation": "fedavg", "client_selection": {"method": "high_loss", "round": 1, "number": 2, "random_seed": 42}, "hyperparameters": {"training_rounds": 100, "local_epochs": 3, "selected_clients": 2, "client_selection_round": 1, "client_selection_method": "high_loss", "optimizer": "SGD", "lr": 0.01, "momentum": 0.0, "weight_decay": 0.0001, "nesterov": false, "batch_size": 64, "shuffle": true, "trainer_type": "standard"}, "rank_distribution": {}, "rank_ratio_list": [], "rank_ratio_list_str": "", "epoch": 3, "batch_size": 64}

round,accuracy,average_loss,precision,recall,f1_score,mcc,total_test_samples
0,0.1714,4.1318091714669505e+23,0.03412385895829605,0.17711346861858981,0.05716727941176471,0.11220161317597774,10000
1,0.1816,3.6430316913604734,0.08235779470340153,0.18011782385286995,0.08937380002729832,0.1701297249075883,10000
2,0.1135,4.778096015177706e+23,0.01135,0.1,0.0203861697350696,0.0,10000
3,0.1615,5.011302705236594e+23,0.03471692737706973,0.16618995786367557,0.056434212548657194,0.10194820765394785,10000
4,0.1829,3.4260673999786375,0.036534847461323475,0.18117251665701756,0.06079508273606794,0.12227588611600448,10000
5,0.1708,4.197601650238037,0.04103412866882752,0.17602808773942363,0.06442582035560881,0.12212069499986318,10000
6,0.1769,3.7750679363250734,0.05062389280780133,0.18103320824835492,0.06295093626409998,0.12116817276777948,10000
7,0.1744,3.8908407848358153,0.038564608927010594,0.1730536822335106,0.062420573605023025,0.11471829067369581,10000
8,0.1914,3.9640094734191895,0.05963705560636985,0.19457805780349974,0.06972178821776327,0.14620791205989542,10000
9,0.1508,4.239749541473389,0.03667100084659585,0.15628801669404607,0.056558319491492356,0.09421545939414105,10000
10,0.1649,3.8746579093933105,0.04595327443897508,0.1635043833379409,0.055479944538281666,0.09870832599035652,10000
11,0.1792,50929955842192.73,0.03686607016295371,0.16693173151977894,0.05968756213936821,0.1121446194229528,10000
12,0.1911,3.897066299057007,0.051573765936966255,0.19441791247264653,0.0643378161806154,0.13806529756472075,10000
13,0.1731,3.836524089050293,0.04537210954531299,0.18469616546170037,0.07005381673983854,0.13682620553569158,10000
14,0.133,3.7263814895629883,0.035079734219269104,0.13288348547380405,0.04848596528293418,0.06983479735430581,10000
15,0.1733,4.1490192726135255,0.03488734932972851,0.1852922104609427,0.058598537147811644,0.11953943397161615,10000
16,0.1978,3.391996283340454,0.03986031719623254,0.1920395590142672,0.06595009610513496,0.1418565331299915,10000
